,network_age,Customer tenure in month,Total Spend in Months 1 and 2 of 2017,Total SMS Spend,Total Data Spend,Total Data Consumption,Total Unique Calls,Total Onnet spend ,Total Offnet spend,Total Call centre complaint calls,Network type subscription in Month 1,Network type subscription in Month 2,Most Loved Competitor network in in Month 1,Most Loved Competitor network in in Month 2,Churn
827,3711.0,123.7,1237.15,19.83,82.5,194094.8203,128.0,3156.0,6030.0,1.0,1.0,2.0,1.0,3.0,1.0
828,1791.0,59.7,1268.4504,3.5,0.0,898.5488,939.0,857.0,20768.0,18.0,1.0,1.0,4.0,3.0,1.0
829,3667.0,122.23,1299.4908,0.0,398.75,1333086.38,652.0,490.0,30803.0,4.0,1.0,1.0,1.0,3.0,1.0
830,104.0,3.47,1308.54,304.54,258.75,776938.2256,132.0,29832.0,13362.0,2.0,1.0,1.0,1.0,3.0,1.0
831,2226.0,74.2,1322.36,39.31,22.5,73820.5264,257.0,8820.0,61293.0,1.0,1.0,0.0,5.0,3.0,1.0
832,435.0,14.5,1328.28,25.1,6.25,2763981.172,545.0,1728.0,15100.0,1.0,1.0,1.0,4.0,3.0,1.0
833,1575.0,52.5,1331.7272,5.25,25.0,4582887.011,58.0,5775.0,13132.0,1.0,1.0,1.0,4.0,3.0,1.0
834,508.0,16.93,1345.51,10.5,92.5,16627649.24,415.0,5323.0,41027.0,1.0,1.0,1.0,2.0,3.0,1.0
835,475.0,15.83,1347.97,16.57,1.25,355338.7276,246.0,2385.0,1611.0,1.0,1.0,1.0,4.0,3.0,1.0
836,1165.0,38.83,1357.13,26.85,0.0,51771.2051,164.0,37349.0,1458.0,8.0,1.0,1.0,0.0,3.0,1.0
837,350.0,11.67,1359.2020000000002,26.82,120.0,1302295.864,88.0,4996.0,20930.0,1.0,1.0,1.0,3.0,3.0,1.0
838,618.0,20.6,1362.3,17.16,1.25,537425.1895,395.0,9666.0,52703.0,1.0,1.0,1.0,2.0,3.0,1.0
839,2140.0,71.33,1363.68,11.95,0.0,742488.541,590.0,0.0,1114.0,1.0,1.0,1.0,1.0,3.0,1.0
840,4846.0,161.53,1367.39,0.0,22.5,3076593.1989999996,597.0,0.0,1505.0,12.0,1.0,1.0,4.0,3.0,1.0
841,2541.0,84.7,1373.32,44.13,51.25,1696497.013,427.0,0.0,46259.0,1.0,1.0,0.0,1.0,3.0,1.0
842,4863.0,162.1,1400.1604,182.78,77.5,311973.1495,95.0,10971.0,39032.0,1.0,1.0,1.0,1.0,3.0,1.0
843,1488.0,49.6,1404.3444,45.07,146.25,1209653.019,178.0,16087.0,52733.0,1.0,1.0,1.0,4.0,3.0,1.0
844,296.0,9.87,1412.65,13.12,0.0,4946400.364,193.0,3564.0,3874.0,1.0,1.0,1.0,6.0,3.0,1.0
845,1071.0,35.7,1434.9479999999999,43.59,0.0,21161.9307,483.0,17862.0,6966.0,1.0,1.0,1.0,3.0,3.0,1.0
846,125.0,4.17,1461.28,199.21,6.25,341.1387,218.0,48720.0,52942.0,4.0,1.0,1.0,4.0,3.0,1.0
847,331.0,11.03,1468.37,163.61,737.5,285336.3916,87.0,9894.0,15250.0,2.0,1.0,1.0,1.0,3.0,1.0
848,1212.0,40.4,1494.8088,4.37,22.5,4970058.625,397.0,3454.0,4918.0,4.0,1.0,1.0,6.0,3.0,1.0
849,3649.0,121.63,1512.0452,85.88,50.0,1381688.899,143.0,9504.0,37304.0,1.0,1.0,1.0,5.0,3.0,1.0
850,2750.0,91.67,1516.09,13.7,27.5,18422093.07,487.0,0.0,5721.0,3.0,1.0,1.0,5.0,3.0,1.0
851,435.0,14.5,1527.434,7.56,8.99,787933.1524,506.0,45413.0,9958.0,1.0,1.0,1.0,5.0,3.0,1.0
852,2247.0,74.9,1544.3024,56.62,71.25,394455.7041,145.0,9552.0,43474.0,1.0,1.0,1.0,1.0,3.0,1.0
853,626.0,20.87,1574.52,11.96,43.75,2012374.1519999998,134.0,0.0,895.0,2.0,1.0,1.0,6.0,3.0,1.0
854,4136.0,137.87,1677.47,54.11,182.5,1354238.3080000002,742.0,4629.0,57961.0,1.0,1.0,1.0,2.0,3.0,1.0
855,2653.0,88.43,1742.2884,10.76,340.0,4675271.904,220.0,9298.0,10669.0,2.0,1.0,1.0,2.0,3.0,1.0
856,1207.0,40.23,1753.16,33.38,126.25,1064995.611,361.0,10542.0,63070.0,1.0,1.0,1.0,0.0,3.0,1.0
857,126.0,4.2,1760.5,92.23,7.5,1181190.631,329.0,6552.0,21485.0,3.0,1.0,1.0,1.0,3.0,1.0
858,2471.0,82.37,1777.09,6.12,0.0,385583.7412,1090.0,738.0,179.0,1.0,1.0,1.0,6.0,3.0,1.0
859,2490.0,83.0,1793.76,68.63,27.5,1336272.676,177.0,36480.0,37482.0,3.0,1.0,1.0,2.0,3.0,1.0
860,4136.0,137.87,1817.44,49.17,281.25,537414.0283,352.0,30838.0,10831.0,3.0,1.0,1.0,2.0,3.0,1.0
861,2189.0,72.97,1841.69,18.23,101.25,181525.6894,340.0,49351.0,43318.0,1.0,1.0,1.0,4.0,3.0,1.0
862,2330.0,77.67,1890.53,133.86,0.0,192423.0557,341.0,17831.0,107405.0,5.0,1.0,1.0,4.0,3.0,1.0
863,2184.0,72.8,1896.86,65.91,97.03,1621804.0769999998,195.0,31601.0,53998.0,1.0,1.0,1.0,3.0,3.0,1.0
864,397.0,13.23,2054.47,333.43,113.75,2759253.945,385.0,0.0,358.0,1.0,1.0,1.0,4.0,3.0,1.0
865,142.0,4.73,2172.48,59.08,40.0,20080.9482,562.0,43740.0,56651.0,1.0,1.0,0.0,2.0,3.0,1.0
866,179.0,5.97,2207.1,121.58,41.25,870912.4199,934.0,3384.0,97424.0,2.0,1.0,1.0,5.0,3.0,1.0
867,2684.0,89.47,2208.7,23.9,831.25,3999986.088,12.0,477.0,358.0,1.0,1.0,1.0,4.0,3.0,1.0
868,414.0,13.8,2249.99,0.0,0.0,3881713.481,985.0,0.0,39755.0,8.0,1.0,1.0,4.0,3.0,1.0
869,253.0,8.43,2287.42,38.65,40.0,4668602.188,214.0,4230.0,358.0,2.0,1.0,1.0,6.0,3.0,1.0
870,5178.0,172.6,2332.63,215.24,671.25,373594.4492,198.0,41538.0,44441.0,8.0,1.0,1.0,5.0,3.0,1.0
871,2051.0,68.37,2524.924,30.47,336.35,587053.1972,337.0,20668.0,98951.0,1.0,1.0,1.0,3.0,3.0,1.0
872,4236.0,141.2,2567.95,16.73,7.5,813623.8799,624.0,0.0,100260.0,1.0,1.0,1.0,4.0,3.0,1.0
873,864.0,28.8,2630.57,32.57,1.25,107169.3438,474.0,99804.0,43944.0,1.0,1.0,1.0,4.0,3.0,1.0
874,3685.0,122.83,2723.54,16.8,0.0,1757851.0080000001,1232.0,0.0,60550.0,2.0,1.0,1.0,4.0,3.0,1.0
875,3886.0,129.53,2840.91,43.96,1.25,1156397.873,2075.0,251.0,134402.0,1.0,1.0,1.0,1.0,3.0,1.0
876,211.0,7.03,2841.16,35.87,90.0,1032632.521,714.0,21714.0,114244.0,3.0,1.0,1.0,3.0,3.0,1.0
877,4755.0,158.5,3339.712,11.95,1.25,1539880.571,782.0,0.0,161487.0,6.0,1.0,1.0,6.0,3.0,1.0
878,2505.0,83.5,3445.95,244.28,320.0,571193.6367,657.0,75699.0,129418.0,1.0,1.0,1.0,3.0,3.0,1.0
879,3683.0,122.77,3997.718,1.75,12.5,1848207.602,1115.0,0.0,226388.0,2.0,1.0,1.0,3.0,3.0,1.0
880,301.0,10.03,4067.67,161.87,506.25,96163.7441,430.0,50556.0,112138.0,9.0,1.0,1.0,5.0,3.0,1.0
881,668.0,22.27,4719.88,1.75,0.0,824864.7744,1578.0,34918.0,239048.0,10.0,1.0,1.0,1.0,3.0,1.0
882,2668.0,88.93,5494.632,35.44,981.25,9890750.658,114.0,5844.0,9135.0,1.0,1.0,1.0,6.0,3.0,1.0
883,1196.0,39.87,5666.8208,0.0,3875.0,3235063.165,659.0,57341.0,38015.0,1.0,1.0,1.0,1.0,3.0,1.0
884,599.0,19.97,6186.9004,11.95,0.0,2515177.726,1038.0,0.0,384648.0,1.0,1.0,1.0,5.0,3.0,1.0
885,1187.0,39.57,7596.7119999999995,555.58,2306.25,4230259.079,947.0,6408.0,214636.0,2.0,1.0,1.0,2.0,3.0,1.0
886,894.0,29.8,9969.21,127.46,2621.25,32403873.11,107.0,10617.0,42342.0,3.0,1.0,1.0,5.0,3.0,1.0
887,5451.0,181.7,174.77,28.87,0.0,72.1592,23.0,0.0,8648.0,2.0,1.0,1.0,1.0,4.0,0.0
888,2418.0,80.6,197.74,0.0,115.0,42678.7422,9.0,216.0,2611.0,13.0,1.0,1.0,5.0,4.0,0.0
889,227.0,7.57,233.23,0.0,25.0,7035971.41,18.0,0.0,3714.0,1.0,1.0,1.0,6.0,4.0,0.0
890,579.0,19.3,518.09,82.68,0.31,3554442.543,17.0,1551.0,4591.0,1.0,1.0,1.0,4.0,4.0,0.0
891,137.0,4.57,546.47,14.0,1.25,55356187.34,52.0,1428.0,16702.0,2.0,1.0,1.0,4.0,4.0,0.0
892,2347.0,78.23,587.4948,7.0,0.0,31568.833,147.0,5478.0,25138.0,3.0,1.0,1.0,1.0,4.0,0.0
893,493.0,16.43,750.4532,8.16,86.49,2396710.231,46.0,11485.0,8812.0,1.0,1.0,1.0,4.0,4.0,0.0
894,110.0,3.67,823.8416,0.0,215.0,2622796.203,62.0,204.0,13682.0,1.0,1.0,1.0,2.0,4.0,0.0
895,153.0,5.1,1069.43,15.75,3.75,1196432.4170000001,234.0,8076.0,7247.0,1.0,1.0,1.0,4.0,4.0,0.0
896,4681.0,156.03,16387.316000000003,90.13,137.5,3731114.671,1864.0,22188.0,313078.0,2.0,1.0,1.0,4.0,4.0,0.0
897,203.0,6.77,33.624,11.78,1.25,157.1426,9.0,144.0,1437.0,1.0,1.0,1.0,5.0,4.0,1.0
898,1096.0,36.53,79.3548,7.17,30.0,1236.8262,5.0,954.0,920.0,1.0,1.0,2.0,4.0,4.0,1.0
899,459.0,15.3,97.97,20.46,15.0,1529.3799,9.0,3167.0,1888.0,1.0,1.0,1.0,2.0,4.0,1.0
900,4162.0,138.73,166.93599999999998,29.15,42.5,114251.0625,3.0,0.0,713.0,2.0,1.0,1.0,5.0,4.0,1.0
901,206.0,6.87,174.9788,25.07,35.0,3064741.425,35.0,906.0,3993.0,1.0,1.0,0.0,2.0,4.0,1.0
902,216.0,7.2,642.26,79.61,25.0,168563.4658,94.0,2514.0,19167.0,1.0,1.0,1.0,3.0,4.0,1.0
903,1729.0,57.63,664.4712,28.43,1.25,292.4404,126.0,11520.0,31839.0,1.0,1.0,1.0,4.0,4.0,1.0
904,262.0,8.73,912.69,71.92,153.75,1902088.814,125.0,4914.0,15362.0,1.0,1.0,1.0,1.0,4.0,1.0
905,833.0,27.77,919.28,38.27,0.0,285931.5283,408.0,0.0,23876.0,1.0,1.0,1.0,5.0,4.0,1.0
906,2870.0,95.67,1031.654,270.49,56.25,124287.8594,82.0,2378.0,35438.0,1.0,1.0,1.0,4.0,4.0,1.0
907,439.0,14.63,1044.6304,97.29,23.75,1020.6504,420.0,24636.0,47789.0,2.0,1.0,1.0,5.0,4.0,1.0
908,2426.0,80.87,1182.3276,263.38,3.75,2252.8438,113.0,1996.0,39607.0,1.0,1.0,1.0,5.0,4.0,1.0
909,168.0,5.6,1366.02,91.22,0.0,890476.2061,570.0,7260.0,98932.0,2.0,1.0,1.0,3.0,4.0,1.0
910,1399.0,46.63,1467.4008,58.52,26.25,191934.6592,251.0,8904.0,72189.0,1.0,1.0,1.0,1.0,4.0,1.0
911,2157.0,71.9,1579.57,110.14,88.75,11968.4521,259.0,16709.0,79706.0,1.0,1.0,1.0,1.0,4.0,1.0
912,1257.0,41.9,1587.18,45.41,127.5,3094540.414,524.0,0.0,716.0,1.0,1.0,1.0,2.0,4.0,1.0
913,1851.0,61.7,1835.58,138.2,140.0,683233.4356,200.0,12564.0,79683.0,1.0,1.0,1.0,3.0,4.0,1.0
914,187.0,6.23,1877.48,165.06,343.75,1822350.092,168.0,936.0,29790.0,1.0,1.0,1.0,6.0,4.0,1.0
915,942.0,31.4,2355.77,166.58,338.75,3161488.526,582.0,20951.0,63017.0,2.0,1.0,1.0,4.0,4.0,1.0
916,-4.0,-0.13,2898.824,25.1,1.25,305853.3282,642.0,0.0,82221.0,1.0,1.0,1.0,1.0,4.0,1.0
917,923.0,30.77,3526.2459999999996,0.24,248.75,5245770.154,927.0,0.0,101000.0,1.0,1.0,1.0,2.0,4.0,1.0
918,4854.0,161.8,3813.51,61.76,421.25,3441170.841,544.0,30422.0,225872.0,1.0,1.0,1.0,3.0,4.0,1.0
919,3836.0,127.87,24438.83,664.92,8295.0,1737078.813,678.0,72120.0,337192.0,10.0,1.0,1.0,3.0,4.0,1.0
920,904.0,30.13,331.75800000000004,0.87,86.25,545301.8906,4.0,369.0,1869.0,1.0,1.0,1.0,4.0,5.0,0.0
921,382.0,12.73,556.27,5.25,61.25,39093342.14,30.0,216.0,8851.0,3.0,1.0,1.0,1.0,5.0,0.0
922,1181.0,39.37,569.17,28.62,40.0,27774261.58,106.0,8796.0,13581.0,3.0,1.0,1.0,2.0,5.0,0.0
923,497.0,16.57,787.37,0.0,352.5,648.1895,20.0,1254.0,3678.0,5.0,1.0,2.0,4.0,5.0,0.0
924,1902.0,63.4,1049.77,1.5,0.0,289828.3056,141.0,0.0,9822.0,1.0,1.0,1.0,3.0,5.0,0.0
925,2473.0,82.43,1255.01,107.97,107.5,9007544.921,165.0,9024.0,33506.0,3.0,1.0,1.0,2.0,5.0,0.0
926,2121.0,70.7,3640.5820000000003,156.79,283.75,17291853.57,285.0,18775.0,112237.0,2.0,1.0,1.0,2.0,5.0,0.0
927,195.0,6.5,78.244,31.07,10.0,479.1865,19.0,1980.0,1211.0,1.0,1.0,1.0,6.0,5.0,1.0
928,207.0,6.9,88.89,18.31,5.0,365.0967,22.0,0.0,3568.0,1.0,1.0,1.0,2.0,5.0,1.0
929,1235.0,41.17,101.44,23.49,20.0,44502.5,10.0,765.0,1422.0,1.0,1.0,1.0,6.0,5.0,1.0
930,128.0,4.27,109.78,3.51,18.75,5458767.271000001,9.0,816.0,2520.0,2.0,1.0,1.0,6.0,5.0,1.0
931,2442.0,81.4,214.43,20.05,17.5,44567.5371,15.0,120.0,2770.0,1.0,1.0,1.0,6.0,5.0,1.0
932,1529.0,50.97,219.0592,33.69,7.5,107.4082,41.0,1829.0,7696.0,2.0,1.0,1.0,6.0,5.0,1.0
933,3168.0,105.6,623.42,42.68,11.25,36.0,73.0,0.0,23915.0,1.0,1.0,1.0,6.0,5.0,1.0
934,133.0,4.43,743.82,35.87,0.0,1881350.4009999998,206.0,1944.0,25702.0,1.0,1.0,2.0,3.0,5.0,1.0
935,351.0,11.7,796.3856,133.27,6.25,191.1318,184.0,1548.0,47633.0,1.0,1.0,1.0,5.0,5.0,1.0
936,1843.0,61.43,933.14,0.01,0.0,2024585.18,249.0,0.0,179.0,4.0,1.0,1.0,5.0,5.0,1.0
937,208.0,6.93,968.1619999999999,164.05,356.25,266447.6875,8.0,0.0,1959.0,1.0,1.0,1.0,6.0,5.0,1.0
938,345.0,11.5,1659.2812,9.56,140.0,46951698.56,150.0,168.0,33614.0,1.0,1.0,1.0,4.0,5.0,1.0
939,1272.0,42.4,1932.6,75.85,56.25,186187.7725,220.0,10087.0,88726.0,1.0,1.0,1.0,6.0,5.0,1.0
940,619.0,20.63,212.41,80.86,2.5,38.6113,17.0,3972.0,2339.0,1.0,2.0,2.0,6.0,0.0,0.0
941,4082.0,136.07,262.28,0.0,2.5,8.6738,79.0,2640.0,16450.0,2.0,2.0,2.0,6.0,0.0,0.0
942,419.0,13.97,314.20599999999996,4.36,6.25,219.2432,40.0,3526.0,11294.0,1.0,2.0,2.0,4.0,0.0,0.0
943,427.0,14.23,403.218,14.81,2.5,28.002,60.0,4685.0,14127.0,1.0,2.0,2.0,4.0,0.0,0.0
944,727.0,24.23,732.5588,8.33,3.75,252.875,138.0,7793.0,34971.0,1.0,2.0,2.0,1.0,0.0,0.0
945,93.0,3.1,13.47,0.0,1.25,2788.1631,3.0,0.0,576.0,1.0,2.0,2.0,1.0,0.0,1.0
946,431.0,14.37,32.68,15.45,0.0,6.3379,1.0,0.0,336.0,1.0,2.0,2.0,1.0,0.0,1.0
947,97.0,3.23,48.72,0.0,10.0,13034.1445,7.0,0.0,2676.0,1.0,2.0,2.0,3.0,0.0,1.0
948,3418.0,113.93,61.7884,23.9,18.75,893.3828,3.0,0.0,681.0,1.0,2.0,2.0,1.0,0.0,1.0
949,192.0,6.4,85.5204,9.56,2.5,68.7998,12.0,0.0,6162.0,1.0,2.0,2.0,3.0,0.0,1.0
950,2464.0,82.13,88.98200000000001,27.23,1.25,2.8633,4.0,813.0,3180.0,1.0,2.0,2.0,1.0,0.0,1.0
951,243.0,8.1,92.70200000000001,9.56,13.75,745.7207,2.0,0.0,2574.0,1.0,2.0,2.0,1.0,0.0,1.0
952,674.0,22.47,120.71600000000001,17.2,11.25,339.5527,10.0,534.0,1932.0,1.0,2.0,2.0,1.0,0.0,1.0
953,388.0,12.93,121.9328,29.79,26.25,7794.5664,13.0,420.0,4280.0,1.0,2.0,2.0,1.0,0.0,1.0
954,1092.0,36.4,135.3824,1.75,0.0,365237.5078,11.0,24.0,4893.0,1.0,2.0,2.0,1.0,0.0,1.0
955,558.0,18.6,144.2248,21.51,0.0,365187.3711,51.0,672.0,2620.0,2.0,2.0,2.0,2.0,0.0,1.0
956,110.0,3.67,172.64,0.0,25.0,1452503.7419999999,1.0,0.0,228.0,4.0,2.0,2.0,1.0,0.0,1.0
957,1397.0,46.57,196.908,11.31,10.0,196.5947,48.0,1996.0,12837.0,1.0,2.0,2.0,1.0,0.0,1.0
958,1217.0,40.57,642.812,40.0,10.0,409.293,103.0,1762.0,25464.0,4.0,2.0,2.0,5.0,0.0,1.0
959,811.0,27.03,668.41,2.39,11.25,1024499.979,102.0,2445.0,7476.0,1.0,2.0,2.0,4.0,0.0,1.0
960,372.0,12.4,696.2539999999999,22.85,58.75,902022.8174,74.0,0.0,34481.0,1.0,2.0,2.0,1.0,0.0,1.0
961,113.0,3.77,773.93,14.0,10.0,1229.5186,19.0,0.0,4391.0,3.0,2.0,2.0,2.0,0.0,1.0
962,2826.0,94.2,792.6188,13.04,5.89,723.5527,131.0,15682.0,43586.0,3.0,2.0,2.0,5.0,0.0,1.0
963,342.0,11.4,1108.672,65.09,131.25,4292568.15,100.0,2893.0,33247.0,2.0,2.0,2.0,1.0,0.0,1.0
964,3345.0,111.5,3130.698,54.93,1.25,5136.5693,587.0,38778.0,97055.0,1.0,2.0,2.0,1.0,0.0,1.0
965,1680.0,56.0,17.392,0.0,15.0,568.8701,1.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0
966,2552.0,85.07,184.8208,0.0,48.75,4327937.147,13.0,753.0,4278.0,1.0,2.0,2.0,2.0,1.0,0.0
967,3147.0,104.9,196.87,9.73,93.75,343113.8818,7.0,0.0,1325.0,1.0,2.0,2.0,6.0,1.0,0.0
968,805.0,26.83,220.45,7.64,2.5,179821.1963,42.0,3000.0,5183.0,2.0,2.0,2.0,2.0,1.0,0.0
969,2262.0,75.4,234.85,3.5,5.0,94.2988,47.0,10105.0,5931.0,6.0,2.0,2.0,2.0,1.0,0.0
970,1910.0,63.67,246.9348,22.8,2.17,13070.3477,174.0,12671.0,732.0,1.0,2.0,2.0,4.0,1.0,0.0
971,125.0,4.17,352.47,81.11,0.0,22.4756,30.0,888.0,13448.0,1.0,2.0,2.0,5.0,1.0,0.0
972,1547.0,51.57,358.7356,3.5,91.25,32895.041,54.0,5130.0,12911.0,2.0,2.0,2.0,1.0,1.0,0.0
973,769.0,25.63,464.36,3.5,96.25,5232139.294,38.0,5474.0,6644.0,1.0,2.0,2.0,1.0,1.0,0.0
974,3201.0,106.7,530.53,48.21,7.5,20.2422,139.0,2656.0,11951.0,2.0,2.0,2.0,3.0,1.0,0.0
975,2278.0,75.93,542.1519999999999,5.98,1.25,1.7324,93.0,2737.0,3753.0,4.0,2.0,2.0,2.0,1.0,0.0
976,202.0,6.73,733.51,11.15,1.86,2916819.267,306.0,7628.0,6671.0,1.0,2.0,2.0,2.0,1.0,0.0
977,138.0,4.6,1096.4224,665.0,13.75,2378915.897,30.0,396.0,1123.0,2.0,2.0,2.0,4.0,1.0,0.0
978,226.0,7.53,1215.1416,86.83,248.75,897415.3671,60.0,894.0,8210.0,2.0,2.0,2.0,4.0,1.0,0.0
979,106.0,3.53,7.77,0.0,0.0,899.877,1.0,0.0,179.0,1.0,2.0,2.0,2.0,1.0,1.0
980,103.0,3.43,14.972000000000001,0.0,1.25,8.2959,2.0,0.0,179.0,1.0,2.0,2.0,2.0,1.0,1.0
981,446.0,14.87,20.03,7.17,1.25,29.0898,5.0,0.0,623.0,1.0,2.0,2.0,2.0,1.0,1.0
982,1207.0,40.23,20.555999999999997,4.78,0.0,71.0518,2.0,0.0,358.0,1.0,2.0,2.0,2.0,1.0,1.0
983,617.0,20.57,27.138,7.77,3.75,43513.3242,2.0,0.0,179.0,1.0,2.0,2.0,2.0,1.0,1.0
984,1226.0,40.87,31.302,14.57,0.0,7.8818,2.0,0.0,358.0,1.0,2.0,2.0,2.0,1.0,1.0
985,2402.0,80.07,31.37,9.56,1.25,19.4805,5.0,0.0,1111.0,1.0,2.0,2.0,3.0,1.0,1.0
986,579.0,19.3,34.092,17.29,5.0,8.9033,5.0,762.0,179.0,1.0,2.0,2.0,2.0,1.0,1.0
987,96.0,3.2,38.87,0.0,6.25,8785765.613,10.0,240.0,1432.0,1.0,2.0,2.0,2.0,1.0,1.0
988,942.0,31.4,39.8304,3.49,0.0,75.1768,15.0,366.0,1941.0,2.0,2.0,2.0,3.0,1.0,1.0
989,2040.0,68.0,42.03,0.0,0.0,221085.9531,7.0,0.0,1965.0,1.0,2.0,2.0,3.0,1.0,1.0
990,100.0,3.33,42.87,1.21,1.25,10433.1045,1.0,0.0,179.0,1.0,2.0,2.0,2.0,1.0,1.0
991,2215.0,73.83,42.91,19.12,13.75,704.0,2.0,0.0,358.0,1.0,2.0,2.0,2.0,1.0,1.0
992,855.0,28.5,43.153999999999996,14.34,1.25,4.9688,5.0,0.0,867.0,1.0,2.0,2.0,1.0,1.0,1.0
993,2887.0,96.23,43.54,0.0,37.5,22188.1152,1.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0
994,168.0,5.6,46.28,19.35,8.75,29.4697,2.0,0.0,358.0,1.0,2.0,2.0,2.0,1.0,1.0
995,485.0,16.17,48.0664,20.87,2.5,1061014.0359999998,4.0,0.0,716.0,1.0,2.0,2.0,2.0,1.0,1.0
996,107.0,3.57,50.28,2.62,20.0,9157.915,8.0,0.0,2168.0,1.0,2.0,2.0,2.0,1.0,1.0
997,1682.0,56.07,51.674,9.79,11.25,1803.3721,5.0,0.0,989.0,1.0,2.0,2.0,2.0,1.0,1.0
998,188.0,6.27,51.706,26.89,3.75,48.5781,2.0,0.0,293.0,1.0,2.0,2.0,1.0,1.0,1.0
999,196.0,6.53,54.122,21.54,2.5,832.1768,5.0,882.0,358.0,1.0,2.0,2.0,4.0,1.0,1.0
1000,510.0,17.0,55.25,27.4,0.0,474528.2129,33.0,0.0,716.0,1.0,2.0,2.0,2.0,1.0,1.0
1001,1267.0,42.23,55.63,14.34,1.25,5.7637,9.0,12.0,2270.0,2.0,2.0,2.0,4.0,1.0,1.0
1002,1201.0,40.03,55.6948,23.9,2.5,6.9453,3.0,0.0,609.0,1.0,2.0,2.0,2.0,1.0,1.0
1003,3669.0,122.3,57.37,32.57,1.25,44.168,6.0,0.0,1769.0,1.0,2.0,2.0,1.0,1.0,1.0
1004,109.0,3.63,60.318000000000005,17.93,20.0,21729.6387,3.0,0.0,982.0,1.0,2.0,2.0,3.0,1.0,1.0
1005,2618.0,87.27,66.2908,24.37,7.5,373.5928,10.0,432.0,1144.0,1.0,2.0,2.0,2.0,1.0,1.0
1006,2761.0,92.03,67.5284,21.57,3.75,189.7324,2.0,0.0,811.0,1.0,2.0,2.0,2.0,1.0,1.0
1007,1357.0,45.23,77.79,38.24,0.0,9532.3896,3.0,0.0,1159.0,1.0,2.0,2.0,2.0,1.0,1.0
1008,958.0,31.93,83.15,0.0,23.75,383647.7041,3.0,0.0,609.0,1.0,2.0,2.0,3.0,1.0,1.0
1009,204.0,6.8,93.26,16.73,53.75,15207.4532,6.0,216.0,830.0,1.0,2.0,2.0,3.0,1.0,1.0
1010,1436.0,47.87,98.0328,5.25,0.0,245.7012,21.0,96.0,4092.0,2.0,2.0,2.0,4.0,1.0,1.0
1011,1410.0,47.0,109.28,21.13,58.75,3723135.191,8.0,0.0,2054.0,1.0,2.0,2.0,3.0,1.0,1.0
1012,1353.0,45.1,116.4484,7.17,36.25,8455640.64,4.0,0.0,688.0,1.0,2.0,2.0,2.0,1.0,1.0
1013,146.0,4.87,120.2928,7.88,5.0,230.3584,41.0,0.0,8971.0,1.0,2.0,2.0,1.0,1.0,1.0
1014,117.0,3.9,125.6604,0.0,56.25,151034.4561,15.0,0.0,2557.0,2.0,2.0,2.0,2.0,1.0,1.0
1015,909.0,30.3,137.058,14.34,7.5,375.7676,10.0,622.0,2391.0,1.0,2.0,2.0,3.0,1.0,1.0
1016,2297.0,76.57,165.53,7.73,56.25,157266.4355,11.0,0.0,2163.0,2.0,2.0,2.0,1.0,1.0,1.0
1017,684.0,22.8,167.0604,102.77,1.25,0.0586,8.0,0.0,1432.0,7.0,2.0,2.0,2.0,1.0,1.0
1018,174.0,5.8,179.96,18.48,38.75,250681.2148,42.0,276.0,5452.0,1.0,2.0,2.0,4.0,1.0,1.0
1019,2144.0,71.47,193.222,17.93,1.25,3.3867,14.0,0.0,5573.0,1.0,2.0,2.0,2.0,1.0,1.0
1020,195.0,6.5,199.3784,24.16,0.0,269214.8594,2.0,0.0,395.0,1.0,2.0,2.0,2.0,1.0,1.0
1021,3265.0,108.83,208.5608,23.49,2.5,27.9297,16.0,0.0,11457.0,1.0,2.0,2.0,1.0,1.0,1.0
1022,1317.0,43.9,214.5252,28.6,53.75,24756.7109,21.0,0.0,5399.0,2.0,2.0,2.0,2.0,1.0,1.0
1023,124.0,4.13,214.6604,41.86,8.75,440200.2695,3.0,0.0,537.0,3.0,2.0,2.0,2.0,1.0,1.0
1024,1505.0,50.17,217.75,14.0,103.75,357537.4287,3.0,0.0,407.0,1.0,2.0,2.0,1.0,1.0,1.0
1025,159.0,5.3,682.972,17.94,128.75,5030090.153,5.0,0.0,895.0,2.0,2.0,2.0,2.0,1.0,1.0
1026,651.0,21.7,739.0528,137.39,0.0,8560.0986,75.0,1451.0,13373.0,1.0,2.0,2.0,4.0,1.0,1.0
1027,2555.0,85.17,773.58,43.75,115.0,415522.1689,89.0,18157.0,12488.0,2.0,2.0,2.0,6.0,1.0,1.0
1028,757.0,25.23,794.76,21.52,86.25,288646.249,63.0,6328.0,17389.0,1.0,2.0,2.0,6.0,1.0,1.0
1029,167.0,5.57,885.4856,33.53,108.75,462925.0332,157.0,3732.0,26674.0,1.0,2.0,2.0,3.0,1.0,1.0
1030,172.0,5.73,903.6524,550.44,43.75,75459.5733,33.0,672.0,4125.0,1.0,2.0,2.0,2.0,1.0,1.0
1031,1034.0,34.47,190.672,28.77,40.0,9054.3545,5.0,0.0,893.0,1.0,2.0,2.0,3.0,2.0,0.0
1032,382.0,12.73,520.066,11.32,37.5,199785.2197,67.0,0.0,22003.0,1.0,2.0,2.0,2.0,2.0,0.0
1033,1802.0,60.07,797.312,56.0,56.25,625726.6943,182.0,6678.0,39974.0,1.0,2.0,2.0,5.0,2.0,0.0
